TimeStamp,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,DailyIncreaseTax
2020-03-23 22:49:56,Lithuania,179,36.0,1.0,0.0,1.0,177,1.0,66,0.25174825174825166
2020-03-23 22:49:56,Hungary,167,36.0,7.0,1.0,16.0,144,6.0,17,0.2748091603053435
2020-03-23 22:49:56,Uruguay,162,4.0,0.0,0.0,0.0,162,3.0,47,0.025316455696202445
2020-03-23 22:49:56,Costa Rica,158,24.0,2.0,0.0,2.0,154,2.0,31,0.17910447761194037
2020-03-23 22:49:56,Morocco,143,28.0,4.0,0.0,5.0,134,1.0,4,0.24347826086956514
2020-03-23 22:49:56,North Macedonia,136,21.0,2.0,1.0,1.0,133,1.0,65,0.18260869565217397
2020-03-23 22:49:56,Bosnia and Herzegovina,136,10.0,1.0,0.0,2.0,133,1.0,41,0.0793650793650793
2020-03-23 22:49:56,Andorra,133,20.0,1.0,0.0,1.0,131,2.0,"1,721",0.17699115044247793
2020-03-23 22:49:56,Jordan,127,15.0,0.0,0.0,1.0,126,0.0,12,0.1339285714285714
2020-03-23 22:49:56,Vietnam,123,10.0,0.0,0.0,17.0,106,2.0,1,0.08849557522123885
2020-03-23 22:49:56,Faeroe Islands,118,3.0,0.0,0.0,23.0,95,0.0,"2,415",0.026086956521739202
2020-03-23 22:49:56,Cyprus,116,21.0,1.0,0.0,3.0,112,3.0,96,0.2210526315789474
2020-03-23 22:49:56,Moldova,109,15.0,1.0,0.0,2.0,106,3.0,27,0.15957446808510634
2020-03-23 22:49:56,Malta,107,17.0,0.0,0.0,2.0,105,1.0,242,0.18888888888888888
2020-03-23 22:49:56,Albania,104,15.0,4.0,2.0,2.0,98,2.0,36,0.1685393258426966
2020-03-23 22:49:56,New Zealand,102,0.0,0.0,0.0,0.0,102,0.0,21,0.0
2020-03-23 22:49:56,Burkina Faso,99,24.0,4.0,0.0,5.0,90,0.0,5,0.32000000000000006
2020-03-23 22:49:56,Sri Lanka,97,15.0,0.0,0.0,2.0,95,2.0,5,0.18292682926829262
2020-03-23 22:49:56,Brunei,91,3.0,0.0,0.0,2.0,89,2.0,208,0.03409090909090917
2020-03-23 22:49:56,Tunisia,89,14.0,3.0,0.0,1.0,85,11.0,8,0.18666666666666676
2020-03-23 22:49:56,Cambodia,87,3.0,0.0,0.0,2.0,85,1.0,5,0.03571428571428581
2020-03-23 22:49:56,Venezuela,84,14.0,0.0,0.0,15.0,69,2.0,3,0.19999999999999996
2020-03-23 22:49:56,Belarus,81,5.0,0.0,0.0,22.0,59,0.0,9,0.06578947368421062
2020-03-23 22:49:56,Senegal,79,12.0,0.0,0.0,8.0,71,0.0,5,0.17910447761194037
2020-03-23 22:49:56,Ukraine,73,0.0,3.0,0.0,1.0,69,0.0,2,0.0
2020-03-23 22:49:56,Azerbaijan,72,7.0,1.0,0.0,10.0,61,3.0,7,0.10769230769230775
2020-03-23 22:49:56,Réunion,71,7.0,0.0,0.0,1.0,70,0.0,79,0.109375
2020-03-23 22:49:56,Oman,66,11.0,0.0,0.0,17.0,49,0.0,13,0.19999999999999996
2020-03-23 22:49:56,Guadeloupe,62,4.0,1.0,0.0,0.0,61,4.0,155,0.06896551724137923
2020-03-23 22:49:56,Kazakhstan,62,2.0,0.0,0.0,0.0,62,0.0,3,0.03333333333333344
2020-03-23 22:49:56,Georgia,61,7.0,0.0,0.0,8.0,53,1.0,15,0.12962962962962954
2020-03-23 22:49:56,Palestine,59,0.0,0.0,0.0,17.0,42,0.0,12,0.0
2020-03-23 22:49:56,Cameroon,56,16.0,0.0,0.0,2.0,54,0.0,2,0.3999999999999999
2020-03-23 22:49:56,Martinique,53,9.0,1.0,0.0,0.0,52,7.0,141,0.20454545454545459
2020-03-23 22:49:56,Liechtenstein,51,14.0,0.0,0.0,0.0,51,0.0,"1,338",0.3783783783783783
2020-03-23 22:49:56,Trinidad and Tobago,51,1.0,0.0,0.0,0.0,51,0.0,36,0.020000000000000018
2020-03-23 22:49:56,Uzbekistan,46,3.0,0.0,0.0,0.0,46,0.0,1,0.06976744186046502
2020-03-23 22:49:56,Afghanistan,40,0.0,1.0,0.0,1.0,38,0.0,1,0.0
2020-03-23 22:49:56,Cuba,40,5.0,1.0,0.0,0.0,39,3.0,4,0.1428571428571428
2020-03-23 22:49:56,Nigeria,40,10.0,1.0,1.0,2.0,37,0.0,0.2,0.33333333333333326
2020-03-23 22:49:56,Mauritius,36,8.0,2.0,0.0,0.0,34,1.0,28,0.2857142857142858
2020-03-23 22:49:56,DRC,36,6.0,1.0,0.0,0.0,35,0.0,0.4,0.19999999999999996
2020-03-23 22:49:56,Channel Islands,36,4.0,0.0,0.0,0.0,36,0.0,207,0.125
2020-03-23 22:49:56,Rwanda,36,17.0,0.0,0.0,0.0,36,0.0,3,0.894736842105263
2020-03-23 22:49:56,Bangladesh,33,6.0,3.0,1.0,5.0,25,0.0,0.2,0.22222222222222232
2020-03-23 22:49:56,Puerto Rico,31,8.0,2.0,1.0,1.0,28,0.0,11,0.34782608695652173
2020-03-23 22:49:56,Honduras,30,4.0,0.0,0.0,0.0,30,0.0,3,0.15384615384615374
2020-03-23 22:49:56,Guam,29,2.0,1.0,0.0,0.0,28,0.0,172,0.07407407407407418
2020-03-23 22:49:56,Ghana,27,4.0,2.0,1.0,0.0,25,0.0,0.9,0.17391304347826098
2020-03-23 22:49:56,Montenegro,27,6.0,1.0,1.0,0.0,26,0.0,43,0.2857142857142858
2020-03-23 22:49:56,Bolivia,27,3.0,0.0,0.0,0.0,27,0.0,2,0.125
2020-03-23 22:49:56,Macao,25,3.0,0.0,0.0,10.0,15,0.0,39,0.13636363636363646
2020-03-23 22:49:56,Ivory Coast,25,11.0,0.0,0.0,2.0,23,0.0,0.9,0.7857142857142858
2020-03-23 22:49:56,Mayotte,24,13.0,0.0,0.0,0.0,24,0.0,88,1.1818181818181817
2020-03-23 22:49:56,Monaco,23,0.0,0.0,0.0,1.0,22,0.0,586,0.0
2020-03-23 22:49:56,Paraguay,22,0.0,1.0,0.0,0.0,21,1.0,3,0.0
2020-03-23 22:49:56,Guatemala,20,1.0,1.0,0.0,0.0,19,0.0,1,0.05263157894736836
2020-03-23 22:49:56,Guyana,20,1.0,1.0,0.0,0.0,19,0.0,25,0.05263157894736836
2020-03-23 22:49:56,French Guiana,20,2.0,0.0,0.0,6.0,14,0.0,67,0.11111111111111116
2020-03-23 22:49:56,Jamaica,19,0.0,1.0,0.0,2.0,16,0.0,6,0.0
2020-03-23 22:49:56,French Polynesia,18,0.0,0.0,0.0,0.0,18,0.0,64,0.0
2020-03-23 22:49:56,Togo,18,2.0,0.0,0.0,0.0,18,0.0,2,0.125
2020-03-23 22:49:56,Barbados,17,3.0,0.0,0.0,0.0,17,0.0,59,0.2142857142857142
2020-03-23 22:49:56,U.S. Virgin Islands,17,11.0,0.0,0.0,0.0,17,0.0,163,1.8333333333333335
2020-03-23 22:49:56,Kenya,16,1.0,0.0,0.0,0.0,16,0.0,0.3,0.06666666666666665
2020-03-23 22:49:56,Kyrgyzstan,16,2.0,0.0,0.0,0.0,16,0.0,2,0.1428571428571428
2020-03-23 22:49:56,Gibraltar,15,0.0,0.0,0.0,5.0,10,0.0,445,0.0
2020-03-23 22:49:56,Isle of Man,13,8.0,0.0,0.0,0.0,13,0.0,153,1.6
2020-03-23 22:49:56,Maldives,13,0.0,0.0,0.0,5.0,8,0.0,24,0.0
2020-03-23 22:49:56,Madagascar,12,9.0,0.0,0.0,0.0,12,0.0,0.4,3.0
2020-03-23 22:49:56,Tanzania,12,0.0,0.0,0.0,0.0,12,0.0,0.2,0.0
2020-03-23 22:49:56,Ethiopia,11,0.0,0.0,0.0,0.0,11,0.0,0.10,0.0
2020-03-23 22:49:56,Mongolia,10,0.0,0.0,0.0,0.0,10,0.0,3,0.0
2020-03-23 22:49:56,Aruba,9,0.0,0.0,0.0,1.0,8,0.0,84,0.0
2020-03-23 22:49:56,Equatorial Guinea,9,3.0,0.0,0.0,0.0,9,0.0,6,0.5
2020-03-23 22:49:56,Uganda,9,8.0,0.0,0.0,0.0,9,0.0,0.2,8.0
2020-03-23 22:49:56,New Caledonia,8,4.0,0.0,0.0,0.0,8,0.0,28,1.0
2020-03-23 22:49:56,Saint Martin,8,3.0,0.0,0.0,0.0,8,0.0,207,0.6000000000000001
2020-03-23 22:49:56,Seychelles,7,0.0,0.0,0.0,0.0,7,0.0,71,0.0
2020-03-23 22:49:56,Bermuda,6,0.0,0.0,0.0,0.0,6,0.0,96,0.0
2020-03-23 22:49:56,Haiti,6,4.0,0.0,0.0,0.0,6,0.0,0.5,2.0
2020-03-23 22:49:56,Cayman Islands,5,2.0,1.0,0.0,0.0,4,0.0,76,0.6666666666666667
2020-03-23 22:49:56,Gabon,5,0.0,1.0,0.0,0.0,4,0.0,2,0.0
2020-03-23 22:49:56,Benin,5,3.0,0.0,0.0,0.0,5,0.0,0.4,1.5
2020-03-23 22:49:56,Suriname,5,0.0,0.0,0.0,0.0,5,0.0,9,0.0
2020-03-23 22:49:56,Curaçao,4,1.0,1.0,0.0,0.0,3,0.0,24,0.33333333333333326
2020-03-23 22:49:56,Bahamas,4,0.0,0.0,0.0,0.0,4,0.0,10,0.0
2020-03-23 22:49:56,Congo,4,1.0,0.0,0.0,0.0,4,0.0,0.7,0.33333333333333326
2020-03-23 22:49:56,Greenland,4,0.0,0.0,0.0,0.0,4,0.0,70,0.0
2020-03-23 22:49:56,Guinea,4,2.0,0.0,0.0,0.0,4,0.0,0.3,1.0
2020-03-23 22:49:56,Namibia,4,1.0,0.0,0.0,0.0,4,0.0,2,0.33333333333333326
2020-03-23 22:49:56,Eswatini,4,0.0,0.0,0.0,0.0,4,0.0,3,0.0
2020-03-23 22:49:56,Zimbabwe,3,0.0,1.0,1.0,0.0,2,0.0,0.2,0.0
2020-03-23 22:49:56,Angola,3,1.0,0.0,0.0,0.0,3,0.0,0.09,0.5
2020-03-23 22:49:56,Antigua and Barbuda,3,2.0,0.0,0.0,0.0,3,0.0,31,2.0
2020-03-23 22:49:56,Cabo Verde,3,0.0,0.0,0.0,0.0,3,0.0,5,0.0
2020-03-23 22:49:56,CAR,3,0.0,0.0,0.0,0.0,3,0.0,0.6,0.0
2020-03-23 22:49:56,Djibouti,3,2.0,0.0,0.0,0.0,3,0.0,3,2.0
2020-03-23 22:49:56,El Salvador,3,0.0,0.0,0.0,0.0,3,0.0,0.5,0.0
2020-03-23 22:49:56,Fiji,3,1.0,0.0,0.0,0.0,3,0.0,3,0.5
2020-03-23 22:49:56,Liberia,3,0.0,0.0,0.0,0.0,3,0.0,0.6,0.0
2020-03-23 22:49:56,Niger,3,1.0,0.0,0.0,0.0,3,0.0,0.1,0.5
2020-03-23 22:49:56,St. Barth,3,0.0,0.0,0.0,0.0,3,0.0,304,0.0
2020-03-23 22:49:56,Saint Lucia,3,1.0,0.0,0.0,0.0,3,0.0,16,0.5
2020-03-23 22:49:56,Zambia,3,0.0,0.0,0.0,0.0,3,0.0,0.2,0.0
2020-03-23 22:49:56,Gambia,2,1.0,1.0,1.0,0.0,1,0.0,0.8,1.0
2020-03-23 22:49:56,Sudan,2,0.0,1.0,0.0,0.0,1,0.0,0.05,0.0
2020-03-23 22:49:56,Nepal,2,1.0,0.0,0.0,1.0,1,0.0,0.07,1.0
2020-03-23 22:49:56,Bhutan,2,0.0,0.0,0.0,0.0,2,0.0,3,0.0
2020-03-23 22:49:56,Dominica,2,1.0,0.0,0.0,0.0,2,0.0,28,1.0
2020-03-23 22:49:56,Mauritania,2,0.0,0.0,0.0,0.0,2,0.0,0.4,0.0
2020-03-23 22:49:56,Myanmar,2,2.0,0.0,0.0,0.0,2,0.0,0.04,0.0
2020-03-23 22:49:56,Nicaragua,2,0.0,0.0,0.0,0.0,2,0.0,0.3,0.0
2020-03-23 22:49:56,Sint Maarten,2,1.0,0.0,0.0,0.0,2,0.0,47,1.0
2020-03-23 22:49:56,Belize,1,1.0,0.0,0.0,0.0,1,0.0,3,0.0
2020-03-23 22:49:56,Chad,1,0.0,0.0,0.0,0.0,1,0.0,0.06,0.0
2020-03-23 22:49:56,Eritrea,1,0.0,0.0,0.0,0.0,1,0.0,0.3,0.0
2020-03-23 22:49:56,Grenada,1,0.0,0.0,0.0,0.0,1,0.0,9,0.0
2020-03-23 22:49:56,Vatican City,1,0.0,0.0,0.0,0.0,1,0.0,"1,248",0.0
2020-03-23 22:49:56,Montserrat,1,0.0,0.0,0.0,0.0,1,0.0,200,0.0
2020-03-23 22:49:56,Mozambique,1,0.0,0.0,0.0,0.0,1,0.0,0.03,0.0
2020-03-23 22:49:56,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,0.0
2020-03-23 22:49:56,St. Vincent Grenadines,1,0.0,0.0,0.0,0.0,1,0.0,9,0.0
2020-03-23 22:49:56,Somalia,1,0.0,0.0,0.0,0.0,1,0.0,0.06,0.0
2020-03-23 22:49:56,Syria,1,0.0,0.0,0.0,0.0,1,0.0,0.06,0.0
2020-03-23 22:49:56,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,0.0
2020-03-23 22:49:56,Turks and Caicos,1,1.0,0.0,0.0,0.0,1,0.0,26,0.0
2020-03-24 09:19:53,China,81171,78.0,3277.0,7.0,73159.0,4735,1573.0,56,0.0009618586067847712
2020-03-24 09:19:53,Italy,63927,0.0,6077.0,0.0,7432.0,50418,3204.0,"1,057",0.0
2020-03-24 09:19:53,USA,46168,2434.0,582.0,29.0,295.0,45291,1040.0,139,0.055654639410984696
2020-03-24 09:19:53,Spain,39673,4537.0,2696.0,385.0,3794.0,33183,2355.0,849,0.12912682149362475
2020-03-24 09:19:53,Germany,30150,1094.0,130.0,7.0,453.0,29567,23.0,360,0.03765143171806162
2020-03-24 09:19:53,Iran,24811,1762.0,1934.0,122.0,8913.0,13964,0.0,295,0.07644583279101047
2020-03-24 09:19:53,France,19856,0.0,860.0,0.0,2200.0,16796,2082.0,304,0.0
2020-03-24 09:19:53,Switzerland,9117,322.0,122.0,2.0,131.0,8864,141.0,"1,053",0.036611711199545205
2020-03-24 09:19:53,S. Korea,9037,76.0,120.0,9.0,3507.0,5410,59.0,176,0.008481196295056392
2020-03-24 09:19:53,UK,6650,0.0,335.0,0.0,135.0,6180,20.0,98,0.0
2020-03-24 09:19:53,Austria,4829,355.0,25.0,4.0,9.0,4795,18.0,536,0.07934734018775136
2020-03-24 09:19:53,Netherlands,4749,0.0,213.0,0.0,2.0,4534,435.0,277,0.0
2020-03-24 09:19:53,Belgium,4269,526.0,122.0,34.0,461.0,3686,381.0,368,0.1405289874432274
2020-03-24 09:19:53,Norway,2647,22.0,11.0,1.0,6.0,2630,42.0,488,0.008380952380952378
2020-03-24 09:19:53,Australia,2144,257.0,8.0,1.0,118.0,2018,11.0,84,0.13619501854795968
2020-03-24 09:19:53,Canada,2091,0.0,24.0,0.0,112.0,1955,1.0,55,0.0
2020-03-24 09:19:53,Portugal,2060,0.0,23.0,0.0,14.0,2023,47.0,202,0.0
2020-03-24 09:19:53,Sweden,2059,13.0,33.0,6.0,16.0,2010,110.0,204,0.006353861192570864
2020-03-24 09:19:53,Brazil,1960,36.0,34.0,0.0,2.0,1924,18.0,9,0.018711018711018657
2020-03-24 09:19:53,Israel,1656,214.0,1.0,0.0,49.0,1606,31.0,191,0.14840499306518717
2020-03-24 09:19:53,Malaysia,1624,106.0,15.0,1.0,183.0,1426,64.0,50,0.06982872200263501
2020-03-24 09:19:53,Denmark,1577,117.0,32.0,8.0,1.0,1544,69.0,272,0.0801369863013699
2020-03-24 09:19:53,Turkey,1529,0.0,37.0,0.0,0.0,1492,0.0,18,0.0
2020-03-24 09:19:53,Czechia,1289,53.0,2.0,1.0,7.0,1280,19.0,120,0.04288025889967639
2020-03-24 09:19:53,Japan,1140,12.0,42.0,0.0,285.0,813,54.0,9,0.010638297872340496
2020-03-24 09:19:53,Ireland,1125,0.0,6.0,0.0,5.0,1114,29.0,228,0.0
2020-03-24 09:19:53,Ecuador,981,0.0,18.0,0.0,3.0,960,2.0,56,0.0
2020-03-24 09:19:53,Pakistan,916,41.0,7.0,1.0,13.0,896,0.0,4,0.04685714285714293
2020-03-24 09:19:53,Luxembourg,875,0.0,8.0,0.0,6.0,861,3.0,"1,398",0.0
2020-03-24 09:19:53,Thailand,827,106.0,4.0,3.0,52.0,771,7.0,12,0.14701803051317608
2020-03-24 09:19:53,Finland,792,92.0,1.0,0.0,10.0,781,11.0,143,0.13142857142857145
2020-03-24 09:19:53,Poland,774,25.0,9.0,1.0,1.0,764,3.0,20,0.03337783711615483
2020-03-24 09:19:53,Romania,762,186.0,8.0,1.0,79.0,675,15.0,40,0.32291666666666674
2020-03-24 09:19:53,Chile,746,0.0,2.0,0.0,11.0,733,7.0,39,0.0
2020-03-24 09:19:53,Diamond Princess,712,0.0,10.0,2.0,587.0,115,15.0,,0.0
2020-03-24 09:19:53,Greece,695,0.0,17.0,0.0,29.0,649,35.0,67,0.0
2020-03-24 09:19:53,Indonesia,686,107.0,55.0,6.0,30.0,601,0.0,3,0.18480138169257332
2020-03-24 09:19:53,Iceland,588,0.0,2.0,1.0,51.0,535,14.0,"1,723",0.0
2020-03-24 09:19:53,Saudi Arabia,562,0.0,0.0,0.0,19.0,543,0.0,16,0.0
2020-03-24 09:19:53,Singapore,558,49.0,2.0,0.0,156.0,400,14.0,95,0.09626719056974453
2020-03-24 09:19:53,South Africa,554,152.0,0.0,0.0,4.0,550,2.0,9,0.37810945273631846
2020-03-24 09:19:53,Philippines,552,90.0,35.0,2.0,20.0,497,1.0,5,0.19480519480519476
2020-03-24 09:19:53,India,511,12.0,10.0,0.0,37.0,464,0.0,0.4,0.024048096192384794
2020-03-24 09:19:53,Qatar,501,0.0,0.0,0.0,37.0,464,6.0,174,0.0
2020-03-24 09:19:53,Russia,495,57.0,1.0,0.0,22.0,472,8.0,3,0.13013698630136994
2020-03-24 09:19:53,Slovenia,442,0.0,3.0,0.0,0.0,439,12.0,213,0.0
2020-03-24 09:19:53,Peru,395,0.0,5.0,0.0,1.0,389,19.0,12,0.0
2020-03-24 09:19:53,Bahrain,390,13.0,3.0,1.0,164.0,223,3.0,229,0.034482758620689724
2020-03-24 09:19:53,Hong Kong,386,29.0,4.0,0.0,102.0,280,4.0,51,0.08123249299719881
2020-03-24 09:19:53,Estonia,369,17.0,0.0,0.0,7.0,362,4.0,278,0.048295454545454586
2020-03-24 09:19:53,Mexico,367,51.0,4.0,1.0,4.0,359,1.0,3,0.1613924050632911
2020-03-24 09:19:53,Egypt,366,0.0,19.0,0.0,68.0,279,0.0,4,0.0
2020-03-24 09:19:53,Croatia,361,46.0,1.0,0.0,5.0,355,6.0,88,0.14603174603174596
2020-03-24 09:19:53,Panama,345,0.0,6.0,0.0,1.0,338,33.0,80,0.0
2020-03-24 09:19:53,Colombia,306,29.0,3.0,0.0,6.0,297,0.0,6,0.10469314079422376
2020-03-24 09:19:53,Lebanon,304,37.0,4.0,0.0,8.0,292,4.0,45,0.13857677902621712
2020-03-24 09:19:53,Argentina,301,0.0,4.0,0.0,51.0,246,0.0,7,0.0
2020-03-24 09:19:53,Iraq,266,0.0,23.0,0.0,62.0,181,0.0,7,0.0
2020-03-24 09:19:53,Serbia,249,0.0,3.0,0.0,3.0,243,12.0,28,0.0
2020-03-24 09:19:53,Dominican Republic,245,0.0,3.0,0.0,3.0,239,0.0,23,0.0
2020-03-24 09:19:53,Armenia,235,0.0,0.0,0.0,2.0,233,6.0,79,0.0
2020-03-24 09:19:53,Algeria,230,0.0,17.0,0.0,65.0,148,0.0,5,0.0
2020-03-24 09:19:53,Taiwan,216,21.0,2.0,0.0,29.0,185,0.0,9,0.10769230769230775
2020-03-24 09:19:53,Slovakia,204,18.0,0.0,0.0,7.0,197,2.0,37,0.09677419354838701
2020-03-24 09:19:53,Bulgaria,202,1.0,3.0,0.0,3.0,196,8.0,29,0.004975124378109541
2020-03-24 09:19:53,UAE,198,0.0,2.0,0.0,41.0,155,2.0,20,0.0
2020-03-24 09:19:53,Latvia,197,17.0,0.0,0.0,1.0,196,0.0,104,0.09444444444444455
2020-03-24 09:19:53,Kuwait,191,2.0,0.0,0.0,39.0,152,5.0,45,0.010582010582010692
2020-03-24 09:19:53,San Marino,187,0.0,20.0,0.0,4.0,163,13.0,"5,511",0.0
2020-03-24 09:19:53,Hungary,187,20.0,9.0,1.0,21.0,157,6.0,19,0.11976047904191622
2020-03-24 09:19:53,Lithuania,187,8.0,1.0,0.0,1.0,185,1.0,69,0.04469273743016755
2020-03-24 09:19:53,Andorra,164,31.0,1.0,0.0,1.0,162,7.0,"2,123",0.23308270676691722
2020-03-24 09:19:53,Uruguay,162,0.0,0.0,0.0,0.0,162,3.0,47,0.0
2020-03-24 09:19:53,Costa Rica,158,0.0,2.0,0.0,2.0,154,2.0,31,0.0
2020-03-24 09:19:53,New Zealand,155,53.0,0.0,0.0,12.0,143,0.0,32,0.5196078431372548
2020-03-24 09:19:53,Bosnia and Herzegovina,150,14.0,1.0,0.0,2.0,147,1.0,46,0.10294117647058831
2020-03-24 09:19:53,North Macedonia,148,12.0,2.0,0.0,1.0,145,1.0,71,0.08823529411764697
2020-03-24 09:19:53,Morocco,143,0.0,4.0,0.0,5.0,134,1.0,4,0.0
2020-03-24 09:19:53,Jordan,127,0.0,0.0,0.0,1.0,126,0.0,12,0.0
2020-03-24 09:19:53,Albania,123,19.0,5.0,1.0,10.0,108,2.0,43,0.1826923076923077
2020-03-24 09:19:53,Vietnam,123,0.0,0.0,0.0,17.0,106,3.0,1,0.0
2020-03-24 09:19:53,Faeroe Islands,122,4.0,0.0,0.0,23.0,99,0.0,"2,497",0.03389830508474567
2020-03-24 09:19:53,Cyprus,116,0.0,1.0,0.0,3.0,112,3.0,96,0.0
2020-03-24 09:19:53,Burkina Faso,114,15.0,4.0,0.0,7.0,103,0.0,5,0.1515151515151516
2020-03-24 09:19:53,Tunisia,114,25.0,3.0,0.0,1.0,110,11.0,10,0.2808988764044944
2020-03-24 09:19:53,Malta,110,3.0,0.0,0.0,2.0,108,1.0,249,0.028037383177569986
2020-03-24 09:19:53,Moldova,109,0.0,1.0,0.0,2.0,106,10.0,27,0.0
2020-03-24 09:19:53,Brunei,104,13.0,0.0,0.0,2.0,102,2.0,238,0.1428571428571428
2020-03-24 09:19:53,Sri Lanka,101,4.0,0.0,0.0,2.0,99,2.0,5,0.04123711340206193
2020-03-24 09:19:53,Ukraine,97,24.0,3.0,0.0,1.0,93,0.0,2,0.3287671232876712
2020-03-24 09:19:53,Cambodia,87,0.0,0.0,0.0,2.0,85,1.0,5,0.0
2020-03-24 09:19:53,Senegal,86,7.0,0.0,0.0,8.0,78,0.0,5,0.08860759493670889
2020-03-24 09:19:53,Oman,84,18.0,0.0,0.0,17.0,67,0.0,16,0.2727272727272727
2020-03-24 09:19:53,Venezuela,84,0.0,0.0,0.0,15.0,69,2.0,3,0.0
2020-03-24 09:19:53,Belarus,81,0.0,0.0,0.0,22.0,59,0.0,9,0.0
2020-03-24 09:19:53,Réunion,75,4.0,0.0,0.0,1.0,74,0.0,84,0.05633802816901401
2020-03-24 09:19:53,Azerbaijan,72,0.0,1.0,0.0,10.0,61,3.0,7,0.0
2020-03-24 09:19:53,Kazakhstan,68,6.0,0.0,0.0,0.0,68,0.0,4,0.09677419354838701
2020-03-24 09:19:53,Georgia,67,6.0,0.0,0.0,9.0,58,1.0,17,0.09836065573770503
2020-03-24 09:19:53,Cameroon,66,10.0,0.0,0.0,2.0,64,0.0,2,0.1785714285714286
2020-03-24 09:19:53,Guadeloupe,62,0.0,1.0,0.0,0.0,61,4.0,155,0.0
2020-03-24 09:19:53,Palestine,60,1.0,0.0,0.0,16.0,44,0.0,12,0.016949152542372836
2020-03-24 09:19:53,Martinique,53,0.0,1.0,0.0,0.0,52,7.0,141,0.0
2020-03-24 09:19:53,Ghana,52,25.0,2.0,0.0,0.0,50,0.0,2,0.9259259259259258
2020-03-24 09:19:53,Trinidad and Tobago,52,1.0,0.0,0.0,0.0,52,0.0,37,0.019607843137254832
2020-03-24 09:19:53,Liechtenstein,51,0.0,0.0,0.0,0.0,51,0.0,"1,338",0.0
2020-03-24 09:19:53,Uzbekistan,50,4.0,0.0,0.0,0.0,50,0.0,1,0.08695652173913038
2020-03-24 09:19:53,DRC,45,9.0,2.0,0.0,0.0,43,0.0,0.5,0.25
2020-03-24 09:19:53,Afghanistan,42,2.0,1.0,0.0,1.0,40,0.0,1,0.050000000000000044
2020-03-24 09:19:53,Kyrgyzstan,42,26.0,0.0,0.0,0.0,42,0.0,6,1.625
2020-03-24 09:19:53,Cuba,40,0.0,1.0,0.0,0.0,39,3.0,4,0.0
2020-03-24 09:19:53,Nigeria,40,0.0,1.0,0.0,2.0,37,0.0,0.2,0.0
2020-03-24 09:19:53,Bangladesh,39,6.0,4.0,1.0,5.0,30,0.0,0.2,0.18181818181818188
2020-03-24 09:19:53,Puerto Rico,39,8.0,2.0,0.0,1.0,36,0.0,14,0.25806451612903225
2020-03-24 09:19:53,Mauritius,36,0.0,2.0,0.0,0.0,34,1.0,28,0.0
2020-03-24 09:19:53,Channel Islands,36,0.0,0.0,0.0,0.0,36,0.0,207,0.0
2020-03-24 09:19:53,Mayotte,36,12.0,0.0,0.0,0.0,36,0.0,132,0.5
2020-03-24 09:19:53,Rwanda,36,0.0,0.0,0.0,0.0,36,0.0,3,0.0
2020-03-24 09:19:53,Honduras,30,0.0,0.0,0.0,0.0,30,0.0,3,0.0
2020-03-24 09:19:53,Guam,29,0.0,1.0,0.0,0.0,28,0.0,172,0.0
2020-03-24 09:19:53,Montenegro,29,2.0,1.0,0.0,0.0,28,0.0,46,0.07407407407407418
2020-03-24 09:19:53,Bolivia,28,1.0,0.0,0.0,0.0,28,0.0,2,0.03703703703703698
2020-03-24 09:19:53,Paraguay,27,5.0,2.0,1.0,0.0,25,1.0,4,0.2272727272727273
2020-03-24 09:19:53,Macao,25,0.0,0.0,0.0,10.0,15,0.0,39,0.0
2020-03-24 09:19:53,Ivory Coast,25,0.0,0.0,0.0,2.0,23,0.0,0.9,0.0
2020-03-24 09:19:53,Monaco,23,0.0,0.0,0.0,1.0,22,0.0,586,0.0
2020-03-24 09:19:53,French Guiana,23,3.0,0.0,0.0,6.0,17,0.0,77,0.1499999999999999
2020-03-24 09:19:53,French Polynesia,23,5.0,0.0,0.0,0.0,23,0.0,82,0.2777777777777777
2020-03-24 09:19:53,Jamaica,21,2.0,1.0,0.0,2.0,18,0.0,7,0.10526315789473695
2020-03-24 09:19:53,Guatemala,20,0.0,1.0,0.0,0.0,19,0.0,1,0.0
2020-03-24 09:19:53,Guyana,20,0.0,1.0,0.0,0.0,19,0.0,25,0.0
2020-03-24 09:19:53,Isle of Man,20,7.0,0.0,0.0,0.0,20,0.0,235,0.5384615384615385
2020-03-24 09:19:53,Togo,18,0.0,0.0,0.0,0.0,18,0.0,2,0.0
2020-03-24 09:19:53,Barbados,17,0.0,0.0,0.0,0.0,17,0.0,59,0.0
2020-03-24 09:19:53,Madagascar,17,5.0,0.0,0.0,0.0,17,0.0,0.6,0.41666666666666674
2020-03-24 09:19:53,U.S. Virgin Islands,17,0.0,0.0,0.0,0.0,17,0.0,163,0.0
2020-03-24 09:19:53,Kenya,16,0.0,0.0,0.0,0.0,16,0.0,0.3,0.0
2020-03-24 09:19:53,Gibraltar,15,0.0,0.0,0.0,5.0,10,0.0,445,0.0
2020-03-24 09:19:53,Maldives,13,0.0,0.0,0.0,5.0,8,0.0,24,0.0
